Initializing RocksDB Options from the specified file
Initializing RocksDB Options from command-line flags
Keys:       16 bytes each (+ 0 bytes user-defined timestamp)
Values:     100 bytes each (50 bytes after compression)
Entries:    500000000
Prefix:    0 bytes
Latecny 24.44 = 3.970764
Latecny 24.45 = 3.971168
Latecny 24.46 = 3.971571
Latecny 24.47 = 3.971975
Latecny 24.48 = 3.972378
Latecny 24.49 = 3.972781
Latecny 24.50 = 3.973185
Latecny 24.51 = 3.973588
Latecny 24.52 = 3.973991
Latecny 24.53 = 3.974395
Latecny 24.54 = 3.974798
Latecny 24.55 = 3.975201
Latecny 24.56 = 3.975605
Latecny 24.57 = 3.976008
Latecny 24.58 = 3.976411
Latecny 24.59 = 3.976815
Latecny 24.60 = 3.977218
Latecny 24.61 = 3.977622
Latecny 24.62 = 3.978025
Latecny 24.63 = 3.978428
Latecny 24.64 = 3.978832
Latecny 24.65 = 3.979235
Latecny 24.66 = 3.979638
Latecny 24.67 = 3.980042
Latecny 24.68 = 3.980445
Latecny 24.69 = 3.980848
Latecny 24.70 = 3.981252
Latecny 24.71 = 3.981655
Latecny 24.72 = 3.982058
Latecny 24.73 = 3.982462
Latecny 24.74 = 3.982865
Latecny 24.75 = 3.983268
Latecny 24.76 = 3.983672
Latecny 24.77 = 3.984075
Latecny 24.78 = 3.984479
Latecny 24.79 = 3.984882
Latecny 24.80 = 3.985285
Latecny 24.81 = 3.985689
Latecny 24.82 = 3.986092
Latecny 24.83 = 3.986495
Latecny 24.84 = 3.986899
Latecny 24.85 = 3.987302
Latecny 24.86 = 3.987705
Latecny 24.87 = 3.988109
Latecny 24.88 = 3.988512
Latecny 24.89 = 3.988915
Latecny 24.90 = 3.989319
Latecny 24.91 = 3.989722
Latecny 24.92 = 3.990126
Latecny 24.93 = 3.990529
Latecny 24.94 = 3.990932
Latecny 24.95 = 3.991336
Latecny 24.96 = 3.991739
Latecny 24.97 = 3.992142
Latecny 24.98 = 3.992546
Latecny 24.99 = 3.992949
Latecny 25.00 = 3.993352
Latecny 25.01 = 3.993756
Latecny 25.02 = 3.994159
Latecny 25.03 = 3.994562
Latecny 25.04 = 3.994966
Latecny 25.05 = 3.995369
Latecny 25.06 = 3.995773
Latecny 25.07 = 3.996176
Latecny 25.08 = 3.996579
Latecny 25.09 = 3.996983
Latecny 25.10 = 3.997386
Latecny 25.11 = 3.997789
Latecny 25.12 = 3.998193
Latecny 25.13 = 3.998596
Latecny 25.14 = 3.998999
Latecny 25.15 = 3.999403
Latecny 25.16 = 3.999806
Latecny 25.17 = 4.000148
Latecny 25.18 = 4.000434
Latecny 25.19 = 4.000720
Latecny 25.20 = 4.001006
Latecny 25.21 = 4.001292
Latecny 25.22 = 4.001578
Latecny 25.23 = 4.001864
Latecny 25.24 = 4.002150
Latecny 25.25 = 4.002436
Latecny 25.26 = 4.002722
Latecny 25.27 = 4.003008
Latecny 25.28 = 4.003294
Latecny 25.29 = 4.003580
Latecny 25.30 = 4.003866
Latecny 25.31 = 4.004152
Latecny 25.32 = 4.004438
Latecny 25.33 = 4.004724
Latecny 25.34 = 4.005010
Latecny 25.35 = 4.005296
Latecny 25.36 = 4.005581
Latecny 25.37 = 4.005867
Latecny 25.38 = 4.006153
Latecny 25.39 = 4.006439
Latecny 25.40 = 4.006725
Latecny 25.41 = 4.007011
Latecny 25.42 = 4.007297
Latecny 25.43 = 4.007583
Latecny 25.44 = 4.007869
Latecny 25.45 = 4.008155
Latecny 25.46 = 4.008441
Latecny 25.47 = 4.008727
Latecny 25.48 = 4.009013
Latecny 25.49 = 4.009299
Latecny 25.50 = 4.009585
Latecny 25.51 = 4.009871
Latecny 25.52 = 4.010157
Latecny 25.53 = 4.010443
Latecny 25.54 = 4.010728
Latecny 25.55 = 4.011014
Latecny 25.56 = 4.011300
Latecny 25.57 = 4.011586
Latecny 25.58 = 4.011872
Latecny 25.59 = 4.012158
Latecny 25.60 = 4.012444
Latecny 25.61 = 4.012730
Latecny 25.62 = 4.013016
Latecny 25.63 = 4.013302
Latecny 25.64 = 4.013588
Latecny 25.65 = 4.013874
Latecny 25.66 = 4.014160
Latecny 25.67 = 4.014446
Latecny 25.68 = 4.014732
Latecny 25.69 = 4.015018
Latecny 25.70 = 4.015304
Latecny 25.71 = 4.015590
Latecny 25.72 = 4.015875
Latecny 25.73 = 4.016161
Latecny 25.74 = 4.016447
Latecny 25.75 = 4.016733
Latecny 25.76 = 4.017019
Latecny 25.77 = 4.017305
Latecny 25.78 = 4.017591
Latecny 25.79 = 4.017877
Latecny 25.80 = 4.018163
Latecny 25.81 = 4.018449
Latecny 25.82 = 4.018735
Latecny 25.83 = 4.019021
Latecny 25.84 = 4.019307
Latecny 25.85 = 4.019593
Latecny 25.86 = 4.019879
Latecny 25.87 = 4.020165
Latecny 25.88 = 4.020451
Latecny 25.89 = 4.020737
Latecny 25.90 = 4.021022
Latecny 25.91 = 4.021308
Latecny 25.92 = 4.021594
Latecny 25.93 = 4.021880
Latecny 25.94 = 4.022166
Latecny 25.95 = 4.022452
Latecny 25.96 = 4.022738
Latecny 25.97 = 4.023024
Latecny 25.98 = 4.023310
Latecny 25.99 = 4.023596
Latecny 26.00 = 4.023882
Latecny 26.01 = 4.024168
Latecny 26.02 = 4.024454
Latecny 26.03 = 4.024740
Latecny 26.04 = 4.025026
Latecny 26.05 = 4.025312
Latecny 26.06 = 4.025598
Latecny 26.07 = 4.025884
Latecny 26.08 = 4.026169
Latecny 26.09 = 4.026455
Latecny 26.10 = 4.026741
Latecny 26.11 = 4.027027
Latecny 26.12 = 4.027313
Latecny 26.13 = 4.027599
Latecny 26.14 = 4.027885
Latecny 26.15 = 4.028171
Latecny 26.16 = 4.028457
Latecny 26.17 = 4.028743
Latecny 26.18 = 4.029029
Latecny 26.19 = 4.029315
Latecny 26.20 = 4.029601
Latecny 26.21 = 4.029887
Latecny 26.22 = 4.030173
Latecny 26.23 = 4.030459
Latecny 26.24 = 4.030745
Latecny 26.25 = 4.031031
Latecny 26.26 = 4.031316
Latecny 26.27 = 4.031602
Latecny 26.28 = 4.031888
Latecny 26.29 = 4.032174
Latecny 26.30 = 4.032460
Latecny 26.31 = 4.032746
Latecny 26.32 = 4.033032
Latecny 26.33 = 4.033318
Latecny 26.34 = 4.033604
Latecny 26.35 = 4.033890
Latecny 26.36 = 4.034176
Latecny 26.37 = 4.034462
Latecny 26.38 = 4.034748
Latecny 26.39 = 4.035034
Latecny 26.40 = 4.035320
Latecny 26.41 = 4.035606
Latecny 26.42 = 4.035892
Latecny 26.43 = 4.036178
Latecny 26.44 = 4.036464
Latecny 26.45 = 4.036749
Latecny 26.46 = 4.037035
Latecny 26.47 = 4.037321
Latecny 26.48 = 4.037607
Latecny 26.49 = 4.037893
Latecny 26.50 = 4.038179
Latecny 26.51 = 4.038465
Latecny 26.52 = 4.038751
Latecny 26.53 = 4.039037
Latecny 26.54 = 4.039323
Latecny 26.55 = 4.039609
Latecny 26.56 = 4.039895
Latecny 26.57 = 4.040181
Latecny 26.58 = 4.040467
Latecny 26.59 = 4.040753
Latecny 26.60 = 4.041039
Latecny 26.61 = 4.041325
Latecny 26.62 = 4.041611
Latecny 26.63 = 4.041896
Latecny 26.64 = 4.042182
Latecny 26.65 = 4.042468
Latecny 26.66 = 4.042754
Latecny 26.67 = 4.043040
Latecny 26.68 = 4.043326
Latecny 26.69 = 4.043612
Latecny 26.70 = 4.043898
Latecny 26.71 = 4.044184
Latecny 26.72 = 4.044470
Latecny 26.73 = 4.044756
Latecny 26.74 = 4.045042
Latecny 26.75 = 4.045328
Latecny 26.76 = 4.045614
Latecny 26.77 = 4.045900
Latecny 26.78 = 4.046186
Latecny 26.79 = 4.046472
Latecny 26.80 = 4.046758
Latecny 26.81 = 4.047043
Latecny 26.82 = 4.047329
Latecny 26.83 = 4.047615
Latecny 26.84 = 4.047901
Latecny 26.85 = 4.048187
Latecny 26.86 = 4.048473
Latecny 26.87 = 4.048759
Latecny 26.88 = 4.049045
Latecny 26.89 = 4.049331
Latecny 26.90 = 4.049617
Latecny 26.91 = 4.049903
Latecny 26.92 = 4.050189
Latecny 26.93 = 4.050475
Latecny 26.94 = 4.050761
Latecny 26.95 = 4.051047
Latecny 26.96 = 4.051333
Latecny 26.97 = 4.051619
Latecny 26.98 = 4.051905
Latecny 26.99 = 4.052190
Latecny 27.00 = 4.052476
Latecny 27.01 = 4.052762
Latecny 27.02 = 4.053048
Latecny 27.03 = 4.053334
Latecny 27.04 = 4.053620
Latecny 27.05 = 4.053906
Latecny 27.06 = 4.054192
Latecny 27.07 = 4.054478
Latecny 27.08 = 4.054764
Latecny 27.09 = 4.055050
Latecny 27.10 = 4.055336
Latecny 27.11 = 4.055622
Latecny 27.12 = 4.055908
Latecny 27.13 = 4.056194
Latecny 27.14 = 4.056480
Latecny 27.15 = 4.056766
Latecny 27.16 = 4.057052
Latecny 27.17 = 4.057337
Latecny 27.18 = 4.057623
Latecny 27.19 = 4.057909
Latecny 27.20 = 4.058195
Latecny 27.21 = 4.058481
Latecny 27.22 = 4.058767
Latecny 27.23 = 4.059053
Latecny 27.24 = 4.059339
Latecny 27.25 = 4.059625
Latecny 27.26 = 4.059911
Latecny 27.27 = 4.060197
Latecny 27.28 = 4.060483
Latecny 27.29 = 4.060769
Latecny 27.30 = 4.061055
Latecny 27.31 = 4.061341
Latecny 27.32 = 4.061627
Latecny 27.33 = 4.061913
Latecny 27.34 = 4.062199
Latecny 27.35 = 4.062484
Latecny 27.36 = 4.062770
Latecny 27.37 = 4.063056
Latecny 27.38 = 4.063342
Latecny 27.39 = 4.063628
Latecny 27.40 = 4.063914
Latecny 27.41 = 4.064200
Latecny 27.42 = 4.064486
Latecny 27.43 = 4.064772
Latecny 27.44 = 4.065058
Latecny 27.45 = 4.065344
Latecny 27.46 = 4.065630
Latecny 27.47 = 4.065916
Latecny 27.48 = 4.066202
Latecny 27.49 = 4.066488
Latecny 27.50 = 4.066774
Latecny 27.51 = 4.067060
Latecny 27.52 = 4.067346
Latecny 27.53 = 4.067632
Latecny 27.54 = 4.067917
Latecny 27.55 = 4.068203
Latecny 27.56 = 4.068489
Latecny 27.57 = 4.068775
Latecny 27.58 = 4.069061
Latecny 27.59 = 4.069347
Latecny 27.60 = 4.069633
Latecny 27.61 = 4.069919
Latecny 27.62 = 4.070205
Latecny 27.63 = 4.070491
Latecny 27.64 = 4.070777
Latecny 27.65 = 4.071063
Latecny 27.66 = 4.071349
Latecny 27.67 = 4.071635
Latecny 27.68 = 4.071921
Latecny 27.69 = 4.072207
Latecny 27.70 = 4.072493
Latecny 27.71 = 4.072779
Latecny 27.72 = 4.073064
Latecny 27.73 = 4.073350
Latecny 27.74 = 4.073636
Latecny 27.75 = 4.073922
Latecny 27.76 = 4.074208
Latecny 27.77 = 4.074494
Latecny 27.78 = 4.074780
Latecny 27.79 = 4.075066
Latecny 27.80 = 4.075352
Latecny 27.81 = 4.075638
Latecny 27.82 = 4.075924
Latecny 27.83 = 4.076210
Latecny 27.84 = 4.076496
Latecny 27.85 = 4.076782
Latecny 27.86 = 4.077068
Latecny 27.87 = 4.077354
Latecny 27.88 = 4.077640
Latecny 27.89 = 4.077926
Latecny 27.90 = 4.078211
Latecny 27.91 = 4.078497
Latecny 27.92 = 4.078783
Latecny 27.93 = 4.079069
Latecny 27.94 = 4.079355
Latecny 27.95 = 4.079641
Latecny 27.96 = 4.079927
Latecny 27.97 = 4.080213
Latecny 27.98 = 4.080499
Latecny 27.99 = 4.080785
Latecny 28.00 = 4.081071
Latecny 28.01 = 4.081357
Latecny 28.02 = 4.081643
Latecny 28.03 = 4.081929
Latecny 28.04 = 4.082215
Latecny 28.05 = 4.082501
Latecny 28.06 = 4.082787
Latecny 28.07 = 4.083073
Latecny 28.08 = 4.083358
Latecny 28.09 = 4.083644
Latecny 28.10 = 4.083930
Latecny 28.11 = 4.084216
Latecny 28.12 = 4.084502
Latecny 28.13 = 4.084788
Latecny 28.14 = 4.085074
Latecny 28.15 = 4.085360
Latecny 28.16 = 4.085646
Latecny 28.17 = 4.085932
Latecny 28.18 = 4.086218
Latecny 28.19 = 4.086504
Latecny 28.20 = 4.086790
Latecny 28.21 = 4.087076
Latecny 28.22 = 4.087362
Latecny 28.23 = 4.087648
Latecny 28.24 = 4.087934
Latecny 28.25 = 4.088220
Latecny 28.26 = 4.088505
Latecny 28.27 = 4.088791
Latecny 28.28 = 4.089077
Latecny 28.29 = 4.089363
Latecny 28.30 = 4.089649
Latecny 28.31 = 4.089935
Latecny 28.32 = 4.090221
Latecny 28.33 = 4.090507
Latecny 28.34 = 4.090793
Latecny 28.35 = 4.091079
Latecny 28.36 = 4.091365
Latecny 28.37 = 4.091651
Latecny 28.38 = 4.091937
Latecny 28.39 = 4.092223
Latecny 28.40 = 4.092509
Latecny 28.41 = 4.092795
Latecny 28.42 = 4.093081
Latecny 28.43 = 4.093367
Latecny 28.44 = 4.093652
Latecny 28.45 = 4.093938
Latecny 28.46 = 4.094224
Latecny 28.47 = 4.094510
Latecny 28.48 = 4.094796
Latecny 28.49 = 4.095082
Latecny 28.50 = 4.095368
Latecny 28.51 = 4.095654
Latecny 28.52 = 4.095940
Latecny 28.53 = 4.096226
Latecny 28.54 = 4.096512
Latecny 28.55 = 4.096798
Latecny 28.56 = 4.097084
Latecny 28.57 = 4.097370
Latecny 28.58 = 4.097656
Latecny 28.59 = 4.097942
Latecny 28.60 = 4.098228
Latecny 28.61 = 4.098514
Latecny 28.62 = 4.098800
Latecny 28.63 = 4.099085
Latecny 28.64 = 4.099371
Latecny 28.65 = 4.099657
Latecny 28.66 = 4.099943
Latecny 28.67 = 4.100229
Latecny 28.68 = 4.100515
Latecny 28.69 = 4.100801
Latecny 28.70 = 4.101087
Latecny 28.71 = 4.101373
Latecny 28.72 = 4.101659
Latecny 28.73 = 4.101945
Latecny 28.74 = 4.102231
Latecny 28.75 = 4.102517
Latecny 28.76 = 4.102803
Latecny 28.77 = 4.103089
Latecny 28.78 = 4.103375
Latecny 28.79 = 4.103661
Latecny 28.80 = 4.103947
Latecny 28.81 = 4.104232
Latecny 28.82 = 4.104518
Latecny 28.83 = 4.104804
Latecny 28.84 = 4.105090
Latecny 28.85 = 4.105376
Latecny 28.86 = 4.105662
Latecny 28.87 = 4.105948
Latecny 28.88 = 4.106234
Latecny 28.89 = 4.106520
Latecny 28.90 = 4.106806
Latecny 28.91 = 4.107092
Latecny 28.92 = 4.107378
Latecny 28.93 = 4.107664
Latecny 28.94 = 4.107950
Latecny 28.95 = 4.108236
Latecny 28.96 = 4.108522
Latecny 28.97 = 4.108808
Latecny 28.98 = 4.109094
Latecny 28.99 = 4.109379
Latecny 29.00 = 4.109665
Latecny 29.01 = 4.109951
Latecny 29.02 = 4.110237
Latecny 29.03 = 4.110523
Latecny 29.04 = 4.110809
Latecny 29.05 = 4.111095
Latecny 29.06 = 4.111381
Latecny 29.07 = 4.111667
Latecny 29.08 = 4.111953
Latecny 29.09 = 4.112239
Latecny 29.10 = 4.112525
Latecny 29.11 = 4.112811
Latecny 29.12 = 4.113097
Latecny 29.13 = 4.113383
Latecny 29.14 = 4.113669
Latecny 29.15 = 4.113955
Latecny 29.16 = 4.114241
Latecny 29.17 = 4.114526
Latecny 29.18 = 4.114812
Latecny 29.19 = 4.115098
Latecny 29.20 = 4.115384
Latecny 29.21 = 4.115670
Latecny 29.22 = 4.115956
Latecny 29.23 = 4.116242
Latecny 29.24 = 4.116528
Latecny 29.25 = 4.116814
Latecny 29.26 = 4.117100
Latecny 29.27 = 4.117386
Latecny 29.28 = 4.117672
Latecny 29.29 = 4.117958
Latecny 29.30 = 4.118244
Latecny 29.31 = 4.118530
Latecny 29.32 = 4.118816
Latecny 29.33 = 4.119102
Latecny 29.34 = 4.119388
Latecny 29.35 = 4.119673
Latecny 29.36 = 4.119959
Latecny 29.37 = 4.120245
Latecny 29.38 = 4.120531
Latecny 29.39 = 4.120817
Latecny 29.40 = 4.121103
Latecny 29.41 = 4.121389
Latecny 29.42 = 4.121675
Latecny 29.43 = 4.121961
Latecny 29.44 = 4.122247
Latecny 29.45 = 4.122533
Latecny 29.46 = 4.122819
Latecny 29.47 = 4.123105
Latecny 29.48 = 4.123391
Latecny 29.49 = 4.123677
Latecny 29.50 = 4.123963
Latecny 29.51 = 4.124249
Latecny 29.52 = 4.124535
Latecny 29.53 = 4.124820
Latecny 29.54 = 4.125106
Latecny 29.55 = 4.125392
Latecny 29.56 = 4.125678
Latecny 29.57 = 4.125964
Latecny 29.58 = 4.126250
Latecny 29.59 = 4.126536
Latecny 29.60 = 4.126822
Latecny 29.61 = 4.127108
Latecny 29.62 = 4.127394
Latecny 29.63 = 4.127680
Latecny 29.64 = 4.127966
Latecny 29.65 = 4.128252
Latecny 29.66 = 4.128538
Latecny 29.67 = 4.128824
Latecny 29.68 = 4.129110
Latecny 29.69 = 4.129396
Latecny 29.70 = 4.129682
Latecny 29.71 = 4.129968
Latecny 29.72 = 4.130253
Latecny 29.73 = 4.130539
Latecny 29.74 = 4.130825
Latecny 29.75 = 4.131111
Latecny 29.76 = 4.131397
Latecny 29.77 = 4.131683
Latecny 29.78 = 4.131969
Latecny 29.79 = 4.132255
Latecny 29.80 = 4.132541
Latecny 29.81 = 4.132827
Latecny 29.82 = 4.133113
Latecny 29.83 = 4.133399
Latecny 29.84 = 4.133685
Latecny 29.85 = 4.133971
Latecny 29.86 = 4.134257
Latecny 29.87 = 4.134543
Latecny 29.88 = 4.134829
Latecny 29.89 = 4.135115
Latecny 29.90 = 4.135400
Latecny 29.91 = 4.135686
Latecny 29.92 = 4.135972
Latecny 29.93 = 4.136258
Latecny 29.94 = 4.136544
Latecny 29.95 = 4.136830
Latecny 29.96 = 4.137116
Latecny 29.97 = 4.137402
Latecny 29.98 = 4.137688
Latecny 29.99 = 4.137974
Latecny 30.00 = 4.138260
Latecny 30.01 = 4.138546
Latecny 30.02 = 4.138832
Latecny 30.03 = 4.139118
Latecny 30.04 = 4.139404
Latecny 30.05 = 4.139690
Latecny 30.06 = 4.139976
Latecny 30.07 = 4.140262
Latecny 30.08 = 4.140547
Latecny 30.09 = 4.140833
Latecny 30.10 = 4.141119
Latecny 30.11 = 4.141405
Latecny 30.12 = 4.141691
Latecny 30.13 = 4.141977
Latecny 30.14 = 4.142263
Latecny 30.15 = 4.142549
Latecny 30.16 = 4.142835
Latecny 30.17 = 4.143121
Latecny 30.18 = 4.143407
Latecny 30.19 = 4.143693
Latecny 30.20 = 4.143979
Latecny 30.21 = 4.144265
Latecny 30.22 = 4.144551
Latecny 30.23 = 4.144837
Latecny 30.24 = 4.145123
Latecny 30.25 = 4.145409
Latecny 30.26 = 4.145694
Latecny 30.27 = 4.145980
Latecny 30.28 = 4.146266
Latecny 30.29 = 4.146552
Latecny 30.30 = 4.146838
Latecny 30.31 = 4.147124
Latecny 30.32 = 4.147410
Latecny 30.33 = 4.147696
Latecny 30.34 = 4.147982
Latecny 30.35 = 4.148268
Latecny 30.36 = 4.148554
Latecny 30.37 = 4.148840
Latecny 30.38 = 4.149126
Latecny 30.39 = 4.149412
Latecny 30.40 = 4.149698
Latecny 30.41 = 4.149984
Latecny 30.42 = 4.150270
Latecny 30.43 = 4.150556
Latecny 30.44 = 4.150841
Latecny 30.45 = 4.151127
Latecny 30.46 = 4.151413
Latecny 30.47 = 4.151699
Latecny 30.48 = 4.151985
Latecny 30.49 = 4.152271
Latecny 30.50 = 4.152557
Latecny 30.51 = 4.152843
Latecny 30.52 = 4.153129
Latecny 30.53 = 4.153415
Latecny 30.54 = 4.153701
Latecny 30.55 = 4.153987
Latecny 30.56 = 4.154273
Latecny 30.57 = 4.154559
Latecny 30.58 = 4.154845
Latecny 30.59 = 4.155131
Latecny 30.60 = 4.155417
Latecny 30.61 = 4.155703
Latecny 30.62 = 4.155988
Latecny 30.63 = 4.156274
Latecny 30.64 = 4.156560
Latecny 30.65 = 4.156846
Latecny 30.66 = 4.157132
Latecny 30.67 = 4.157418
Latecny 30.68 = 4.157704
Latecny 30.69 = 4.157990
Latecny 30.70 = 4.158276
Latecny 30.71 = 4.158562
Latecny 30.72 = 4.158848
Latecny 30.73 = 4.159134
Latecny 30.74 = 4.159420
Latecny 30.75 = 4.159706
Latecny 30.76 = 4.159992
Latecny 30.77 = 4.160278
Latecny 30.78 = 4.160564
Latecny 30.79 = 4.160850
Latecny 30.80 = 4.161136
Latecny 30.81 = 4.161421
Latecny 30.82 = 4.161707
Latecny 30.83 = 4.161993
Latecny 30.84 = 4.162279
Latecny 30.85 = 4.162565
Latecny 30.86 = 4.162851
Latecny 30.87 = 4.163137
Latecny 30.88 = 4.163423
Latecny 30.89 = 4.163709
Latecny 30.90 = 4.163995
Latecny 30.91 = 4.164281
Latecny 30.92 = 4.164567
Latecny 30.93 = 4.164853
Latecny 30.94 = 4.165139
Latecny 30.95 = 4.165425
Latecny 30.96 = 4.165711
Latecny 30.97 = 4.165997
Latecny 30.98 = 4.166283
Latecny 30.99 = 4.166568
Latecny 31.00 = 4.166854
Latecny 31.01 = 4.167140
Latecny 31.02 = 4.167426
Latecny 31.03 = 4.167712
Latecny 31.04 = 4.167998
Latecny 31.05 = 4.168284
Latecny 31.06 = 4.168570
Latecny 31.07 = 4.168856
Latecny 31.08 = 4.169142
Latecny 31.09 = 4.169428
Latecny 31.10 = 4.169714
Latecny 31.11 = 4.170000
Latecny 31.12 = 4.170286
Latecny 31.13 = 4.170572
Latecny 31.14 = 4.170858
Latecny 31.15 = 4.171144
Latecny 31.16 = 4.171430
Latecny 31.17 = 4.171715
Latecny 31.18 = 4.172001
Latecny 31.19 = 4.172287
Latecny 31.20 = 4.172573
Latecny 31.21 = 4.172859
Latecny 31.22 = 4.173145
Latecny 31.23 = 4.173431
Latecny 31.24 = 4.173717
Latecny 31.25 = 4.174003
Latecny 31.26 = 4.174289
Latecny 31.27 = 4.174575
Latecny 31.28 = 4.174861
Latecny 31.29 = 4.175147
Latecny 31.30 = 4.175433
Latecny 31.31 = 4.175719
Latecny 31.32 = 4.176005
Latecny 31.33 = 4.176291
Latecny 31.34 = 4.176577
Latecny 31.35 = 4.176862
Latecny 31.36 = 4.177148
Latecny 31.37 = 4.177434
Latecny 31.38 = 4.177720
Latecny 31.39 = 4.178006
Latecny 31.40 = 4.178292
Latecny 31.41 = 4.178578
Latecny 31.42 = 4.178864
Latecny 31.43 = 4.179150
Latecny 31.44 = 4.179436
Latecny 31.45 = 4.179722
Latecny 31.46 = 4.180008
Latecny 31.47 = 4.180294
Latecny 31.48 = 4.180580
Latecny 31.49 = 4.180866
Latecny 31.50 = 4.181152
Latecny 31.51 = 4.181438
Latecny 31.52 = 4.181724
Latecny 31.53 = 4.182009
Latecny 31.54 = 4.182295
Latecny 31.55 = 4.182581
Latecny 31.56 = 4.182867
Latecny 31.57 = 4.183153
Latecny 31.58 = 4.183439
Latecny 31.59 = 4.183725
Latecny 31.60 = 4.184011
Latecny 31.61 = 4.184297
Latecny 31.62 = 4.184583
Latecny 31.63 = 4.184869
Latecny 31.64 = 4.185155
Latecny 31.65 = 4.185441
Latecny 31.66 = 4.185727
Latecny 31.67 = 4.186013
Latecny 31.68 = 4.186299
Latecny 31.69 = 4.186585
Latecny 31.70 = 4.186871
Latecny 31.71 = 4.187157
Latecny 31.72 = 4.187442
Latecny 31.73 = 4.187728
Latecny 31.74 = 4.188014
Latecny 31.75 = 4.188300
Latecny 31.76 = 4.188586
Latecny 31.77 = 4.188872
Latecny 31.78 = 4.189158
Latecny 31.79 = 4.189444
Latecny 31.80 = 4.189730
Latecny 31.81 = 4.190016
Latecny 31.82 = 4.190302
Latecny 31.83 = 4.190588
Latecny 31.84 = 4.190874
Latecny 31.85 = 4.191160
Latecny 31.86 = 4.191446
Latecny 31.87 = 4.191732
Latecny 31.88 = 4.192018
Latecny 31.89 = 4.192304
Latecny 31.90 = 4.192589
Latecny 31.91 = 4.192875
Latecny 31.92 = 4.193161
Latecny 31.93 = 4.193447
Latecny 31.94 = 4.193733
Latecny 31.95 = 4.194019
Latecny 31.96 = 4.194305
Latecny 31.97 = 4.194591
Latecny 31.98 = 4.194877
Latecny 31.99 = 4.195163
Latecny 32.00 = 4.195449
Latecny 32.01 = 4.195735
Latecny 32.02 = 4.196021
Latecny 32.03 = 4.196307
Latecny 32.04 = 4.196592
Latecny 32.05 = 4.196878
Latecny 32.06 = 4.197164
Latecny 32.07 = 4.197450
Latecny 32.08 = 4.197736
Latecny 32.09 = 4.198022
Latecny 32.10 = 4.198308
Latecny 32.11 = 4.198594
Latecny 32.12 = 4.198880
Latecny 32.13 = 4.199165
Latecny 32.14 = 4.199451
Latecny 32.15 = 4.199737
Latecny 32.16 = 4.200023
Latecny 32.17 = 4.200309
Latecny 32.18 = 4.200595
Latecny 32.19 = 4.200881
Latecny 32.20 = 4.201167
Latecny 32.21 = 4.201453
Latecny 32.22 = 4.201738
Latecny 32.23 = 4.202024
Latecny 32.24 = 4.202310
Latecny 32.25 = 4.202596
Latecny 32.26 = 4.202882
Latecny 32.27 = 4.203168
Latecny 32.28 = 4.203454
Latecny 32.29 = 4.203740
Latecny 32.30 = 4.204026
Latecny 32.31 = 4.204312
Latecny 32.32 = 4.204597
Latecny 32.33 = 4.204883
Latecny 32.34 = 4.205169
Latecny 32.35 = 4.205455
Latecny 32.36 = 4.205741
Latecny 32.37 = 4.206027
Latecny 32.38 = 4.206313
Latecny 32.39 = 4.206599
Latecny 32.40 = 4.206885
Latecny 32.41 = 4.207170
Latecny 32.42 = 4.207456
Latecny 32.43 = 4.207742
Latecny 32.44 = 4.208028
Latecny 32.45 = 4.208314
Latecny 32.46 = 4.208600
Latecny 32.47 = 4.208886
Latecny 32.48 = 4.209172
Latecny 32.49 = 4.209458
Latecny 32.50 = 4.209743
Latecny 32.51 = 4.210029
Latecny 32.52 = 4.210315
Latecny 32.53 = 4.210601
Latecny 32.54 = 4.210887
Latecny 32.55 = 4.211173
Latecny 32.56 = 4.211459
Latecny 32.57 = 4.211745
Latecny 32.58 = 4.212031
Latecny 32.59 = 4.212316
Latecny 32.60 = 4.212602
Latecny 32.61 = 4.212888
Latecny 32.62 = 4.213174
Latecny 32.63 = 4.213460
Latecny 32.64 = 4.213746
Latecny 32.65 = 4.214032
Latecny 32.66 = 4.214318
Latecny 32.67 = 4.214604
Latecny 32.68 = 4.214889
Latecny 32.69 = 4.215175
Latecny 32.70 = 4.215461
Latecny 32.71 = 4.215747
Latecny 32.72 = 4.216033
Latecny 32.73 = 4.216319
Latecny 32.74 = 4.216605
Latecny 32.75 = 4.216891
Latecny 32.76 = 4.217177
Latecny 32.77 = 4.217462
Latecny 32.78 = 4.217748
Latecny 32.79 = 4.218034
Latecny 32.80 = 4.218320
Latecny 32.81 = 4.218606
Latecny 32.82 = 4.218892
Latecny 32.83 = 4.219178
Latecny 32.84 = 4.219464
Latecny 32.85 = 4.219750
Latecny 32.86 = 4.220035
Latecny 32.87 = 4.220321
Latecny 32.88 = 4.220607
Latecny 32.89 = 4.220893
Latecny 32.90 = 4.221179
Latecny 32.91 = 4.221465
Latecny 32.92 = 4.221751
Latecny 32.93 = 4.222037
Latecny 32.94 = 4.222323
Latecny 32.95 = 4.222608
Latecny 32.96 = 4.222894
Latecny 32.97 = 4.223180
Latecny 32.98 = 4.223466
Latecny 32.99 = 4.223752
Latecny 33.00 = 4.224038
Latecny 33.01 = 4.224324
Latecny 33.02 = 4.224610
Latecny 33.03 = 4.224896
Latecny 33.04 = 4.225182
Latecny 33.05 = 4.225467
Latecny 33.06 = 4.225753
Latecny 33.07 = 4.226039
Latecny 33.08 = 4.226325
Latecny 33.09 = 4.226611
Latecny 33.10 = 4.226897
Latecny 33.11 = 4.227183
