Initializing RocksDB Options from the specified file
Initializing RocksDB Options from command-line flags
Keys:       16 bytes each (+ 0 bytes user-defined timestamp)
Values:     100 bytes each (50 bytes after compression)
Entries:    300000000
Prefix:    0 bytes
Latecny 23.66 = 4.035240
Latecny 23.67 = 4.035516
Latecny 23.68 = 4.035791
Latecny 23.69 = 4.036066
Latecny 23.70 = 4.036342
Latecny 23.71 = 4.036617
Latecny 23.72 = 4.036893
Latecny 23.73 = 4.037168
Latecny 23.74 = 4.037443
Latecny 23.75 = 4.037719
Latecny 23.76 = 4.037994
Latecny 23.77 = 4.038270
Latecny 23.78 = 4.038545
Latecny 23.79 = 4.038820
Latecny 23.80 = 4.039096
Latecny 23.81 = 4.039371
Latecny 23.82 = 4.039647
Latecny 23.83 = 4.039922
Latecny 23.84 = 4.040197
Latecny 23.85 = 4.040473
Latecny 23.86 = 4.040748
Latecny 23.87 = 4.041023
Latecny 23.88 = 4.041299
Latecny 23.89 = 4.041574
Latecny 23.90 = 4.041850
Latecny 23.91 = 4.042125
Latecny 23.92 = 4.042400
Latecny 23.93 = 4.042676
Latecny 23.94 = 4.042951
Latecny 23.95 = 4.043227
Latecny 23.96 = 4.043502
Latecny 23.97 = 4.043777
Latecny 23.98 = 4.044053
Latecny 23.99 = 4.044328
Latecny 24.00 = 4.044603
Latecny 24.01 = 4.044879
Latecny 24.02 = 4.045154
Latecny 24.03 = 4.045430
Latecny 24.04 = 4.045705
Latecny 24.05 = 4.045980
Latecny 24.06 = 4.046256
Latecny 24.07 = 4.046531
Latecny 24.08 = 4.046807
Latecny 24.09 = 4.047082
Latecny 24.10 = 4.047357
Latecny 24.11 = 4.047633
Latecny 24.12 = 4.047908
Latecny 24.13 = 4.048183
Latecny 24.14 = 4.048459
Latecny 24.15 = 4.048734
Latecny 24.16 = 4.049010
Latecny 24.17 = 4.049285
Latecny 24.18 = 4.049560
Latecny 24.19 = 4.049836
Latecny 24.20 = 4.050111
Latecny 24.21 = 4.050387
Latecny 24.22 = 4.050662
Latecny 24.23 = 4.050937
Latecny 24.24 = 4.051213
Latecny 24.25 = 4.051488
Latecny 24.26 = 4.051764
Latecny 24.27 = 4.052039
Latecny 24.28 = 4.052314
Latecny 24.29 = 4.052590
Latecny 24.30 = 4.052865
Latecny 24.31 = 4.053140
Latecny 24.32 = 4.053416
Latecny 24.33 = 4.053691
Latecny 24.34 = 4.053967
Latecny 24.35 = 4.054242
Latecny 24.36 = 4.054517
Latecny 24.37 = 4.054793
Latecny 24.38 = 4.055068
Latecny 24.39 = 4.055344
Latecny 24.40 = 4.055619
Latecny 24.41 = 4.055894
Latecny 24.42 = 4.056170
Latecny 24.43 = 4.056445
Latecny 24.44 = 4.056720
Latecny 24.45 = 4.056996
Latecny 24.46 = 4.057271
Latecny 24.47 = 4.057547
Latecny 24.48 = 4.057822
Latecny 24.49 = 4.058097
Latecny 24.50 = 4.058373
Latecny 24.51 = 4.058648
Latecny 24.52 = 4.058924
Latecny 24.53 = 4.059199
Latecny 24.54 = 4.059474
Latecny 24.55 = 4.059750
Latecny 24.56 = 4.060025
Latecny 24.57 = 4.060300
Latecny 24.58 = 4.060576
Latecny 24.59 = 4.060851
Latecny 24.60 = 4.061127
Latecny 24.61 = 4.061402
Latecny 24.62 = 4.061677
Latecny 24.63 = 4.061953
Latecny 24.64 = 4.062228
Latecny 24.65 = 4.062504
Latecny 24.66 = 4.062779
Latecny 24.67 = 4.063054
Latecny 24.68 = 4.063330
Latecny 24.69 = 4.063605
Latecny 24.70 = 4.063881
Latecny 24.71 = 4.064156
Latecny 24.72 = 4.064431
Latecny 24.73 = 4.064707
Latecny 24.74 = 4.064982
Latecny 24.75 = 4.065257
Latecny 24.76 = 4.065533
Latecny 24.77 = 4.065808
Latecny 24.78 = 4.066084
Latecny 24.79 = 4.066359
Latecny 24.80 = 4.066634
Latecny 24.81 = 4.066910
Latecny 24.82 = 4.067185
Latecny 24.83 = 4.067461
Latecny 24.84 = 4.067736
Latecny 24.85 = 4.068011
Latecny 24.86 = 4.068287
Latecny 24.87 = 4.068562
Latecny 24.88 = 4.068837
Latecny 24.89 = 4.069113
Latecny 24.90 = 4.069388
Latecny 24.91 = 4.069664
Latecny 24.92 = 4.069939
Latecny 24.93 = 4.070214
Latecny 24.94 = 4.070490
Latecny 24.95 = 4.070765
Latecny 24.96 = 4.071041
Latecny 24.97 = 4.071316
Latecny 24.98 = 4.071591
Latecny 24.99 = 4.071867
Latecny 25.00 = 4.072142
Latecny 25.01 = 4.072417
Latecny 25.02 = 4.072693
Latecny 25.03 = 4.072968
Latecny 25.04 = 4.073244
Latecny 25.05 = 4.073519
Latecny 25.06 = 4.073794
Latecny 25.07 = 4.074070
Latecny 25.08 = 4.074345
Latecny 25.09 = 4.074621
Latecny 25.10 = 4.074896
Latecny 25.11 = 4.075171
Latecny 25.12 = 4.075447
Latecny 25.13 = 4.075722
Latecny 25.14 = 4.075998
Latecny 25.15 = 4.076273
Latecny 25.16 = 4.076548
Latecny 25.17 = 4.076824
Latecny 25.18 = 4.077099
Latecny 25.19 = 4.077374
Latecny 25.20 = 4.077650
Latecny 25.21 = 4.077925
Latecny 25.22 = 4.078201
Latecny 25.23 = 4.078476
Latecny 25.24 = 4.078751
Latecny 25.25 = 4.079027
Latecny 25.26 = 4.079302
Latecny 25.27 = 4.079578
Latecny 25.28 = 4.079853
Latecny 25.29 = 4.080128
Latecny 25.30 = 4.080404
Latecny 25.31 = 4.080679
Latecny 25.32 = 4.080954
Latecny 25.33 = 4.081230
Latecny 25.34 = 4.081505
Latecny 25.35 = 4.081781
Latecny 25.36 = 4.082056
Latecny 25.37 = 4.082331
Latecny 25.38 = 4.082607
Latecny 25.39 = 4.082882
Latecny 25.40 = 4.083158
Latecny 25.41 = 4.083433
Latecny 25.42 = 4.083708
Latecny 25.43 = 4.083984
Latecny 25.44 = 4.084259
Latecny 25.45 = 4.084534
Latecny 25.46 = 4.084810
Latecny 25.47 = 4.085085
Latecny 25.48 = 4.085361
Latecny 25.49 = 4.085636
Latecny 25.50 = 4.085911
Latecny 25.51 = 4.086187
Latecny 25.52 = 4.086462
Latecny 25.53 = 4.086738
Latecny 25.54 = 4.087013
Latecny 25.55 = 4.087288
Latecny 25.56 = 4.087564
Latecny 25.57 = 4.087839
Latecny 25.58 = 4.088115
Latecny 25.59 = 4.088390
Latecny 25.60 = 4.088665
Latecny 25.61 = 4.088941
Latecny 25.62 = 4.089216
Latecny 25.63 = 4.089491
Latecny 25.64 = 4.089767
Latecny 25.65 = 4.090042
Latecny 25.66 = 4.090318
Latecny 25.67 = 4.090593
Latecny 25.68 = 4.090868
Latecny 25.69 = 4.091144
Latecny 25.70 = 4.091419
Latecny 25.71 = 4.091695
Latecny 25.72 = 4.091970
Latecny 25.73 = 4.092245
Latecny 25.74 = 4.092521
Latecny 25.75 = 4.092796
Latecny 25.76 = 4.093071
Latecny 25.77 = 4.093347
Latecny 25.78 = 4.093622
Latecny 25.79 = 4.093898
Latecny 25.80 = 4.094173
Latecny 25.81 = 4.094448
Latecny 25.82 = 4.094724
Latecny 25.83 = 4.094999
Latecny 25.84 = 4.095275
Latecny 25.85 = 4.095550
Latecny 25.86 = 4.095825
Latecny 25.87 = 4.096101
Latecny 25.88 = 4.096376
Latecny 25.89 = 4.096651
Latecny 25.90 = 4.096927
Latecny 25.91 = 4.097202
Latecny 25.92 = 4.097478
Latecny 25.93 = 4.097753
Latecny 25.94 = 4.098028
Latecny 25.95 = 4.098304
Latecny 25.96 = 4.098579
Latecny 25.97 = 4.098855
Latecny 25.98 = 4.099130
Latecny 25.99 = 4.099405
Latecny 26.00 = 4.099681
Latecny 26.01 = 4.099956
Latecny 26.02 = 4.100232
Latecny 26.03 = 4.100507
Latecny 26.04 = 4.100782
Latecny 26.05 = 4.101058
Latecny 26.06 = 4.101333
Latecny 26.07 = 4.101608
Latecny 26.08 = 4.101884
Latecny 26.09 = 4.102159
Latecny 26.10 = 4.102435
Latecny 26.11 = 4.102710
Latecny 26.12 = 4.102985
Latecny 26.13 = 4.103261
Latecny 26.14 = 4.103536
Latecny 26.15 = 4.103812
Latecny 26.16 = 4.104087
Latecny 26.17 = 4.104362
Latecny 26.18 = 4.104638
Latecny 26.19 = 4.104913
Latecny 26.20 = 4.105188
Latecny 26.21 = 4.105464
Latecny 26.22 = 4.105739
Latecny 26.23 = 4.106015
Latecny 26.24 = 4.106290
Latecny 26.25 = 4.106565
Latecny 26.26 = 4.106841
Latecny 26.27 = 4.107116
Latecny 26.28 = 4.107392
Latecny 26.29 = 4.107667
Latecny 26.30 = 4.107942
Latecny 26.31 = 4.108218
Latecny 26.32 = 4.108493
Latecny 26.33 = 4.108768
Latecny 26.34 = 4.109044
Latecny 26.35 = 4.109319
Latecny 26.36 = 4.109595
Latecny 26.37 = 4.109870
Latecny 26.38 = 4.110145
Latecny 26.39 = 4.110421
Latecny 26.40 = 4.110696
Latecny 26.41 = 4.110972
Latecny 26.42 = 4.111247
Latecny 26.43 = 4.111522
Latecny 26.44 = 4.111798
Latecny 26.45 = 4.112073
Latecny 26.46 = 4.112349
Latecny 26.47 = 4.112624
Latecny 26.48 = 4.112899
Latecny 26.49 = 4.113175
Latecny 26.50 = 4.113450
Latecny 26.51 = 4.113725
Latecny 26.52 = 4.114001
Latecny 26.53 = 4.114276
Latecny 26.54 = 4.114552
Latecny 26.55 = 4.114827
Latecny 26.56 = 4.115102
Latecny 26.57 = 4.115378
Latecny 26.58 = 4.115653
Latecny 26.59 = 4.115929
Latecny 26.60 = 4.116204
Latecny 26.61 = 4.116479
Latecny 26.62 = 4.116755
Latecny 26.63 = 4.117030
Latecny 26.64 = 4.117305
Latecny 26.65 = 4.117581
Latecny 26.66 = 4.117856
Latecny 26.67 = 4.118132
Latecny 26.68 = 4.118407
Latecny 26.69 = 4.118682
Latecny 26.70 = 4.118958
Latecny 26.71 = 4.119233
Latecny 26.72 = 4.119509
Latecny 26.73 = 4.119784
Latecny 26.74 = 4.120059
Latecny 26.75 = 4.120335
Latecny 26.76 = 4.120610
Latecny 26.77 = 4.120885
Latecny 26.78 = 4.121161
Latecny 26.79 = 4.121436
Latecny 26.80 = 4.121712
Latecny 26.81 = 4.121987
Latecny 26.82 = 4.122262
Latecny 26.83 = 4.122538
Latecny 26.84 = 4.122813
Latecny 26.85 = 4.123089
Latecny 26.86 = 4.123364
Latecny 26.87 = 4.123639
Latecny 26.88 = 4.123915
Latecny 26.89 = 4.124190
Latecny 26.90 = 4.124466
Latecny 26.91 = 4.124741
Latecny 26.92 = 4.125016
Latecny 26.93 = 4.125292
Latecny 26.94 = 4.125567
Latecny 26.95 = 4.125842
Latecny 26.96 = 4.126118
Latecny 26.97 = 4.126393
Latecny 26.98 = 4.126669
Latecny 26.99 = 4.126944
Latecny 27.00 = 4.127219
Latecny 27.01 = 4.127495
Latecny 27.02 = 4.127770
Latecny 27.03 = 4.128046
Latecny 27.04 = 4.128321
Latecny 27.05 = 4.128596
Latecny 27.06 = 4.128872
Latecny 27.07 = 4.129147
Latecny 27.08 = 4.129422
Latecny 27.09 = 4.129698
Latecny 27.10 = 4.129973
Latecny 27.11 = 4.130249
Latecny 27.12 = 4.130524
Latecny 27.13 = 4.130799
Latecny 27.14 = 4.131075
Latecny 27.15 = 4.131350
Latecny 27.16 = 4.131626
Latecny 27.17 = 4.131901
Latecny 27.18 = 4.132176
Latecny 27.19 = 4.132452
Latecny 27.20 = 4.132727
Latecny 27.21 = 4.133002
Latecny 27.22 = 4.133278
Latecny 27.23 = 4.133553
Latecny 27.24 = 4.133829
Latecny 27.25 = 4.134104
Latecny 27.26 = 4.134379
Latecny 27.27 = 4.134655
Latecny 27.28 = 4.134930
Latecny 27.29 = 4.135206
Latecny 27.30 = 4.135481
Latecny 27.31 = 4.135756
Latecny 27.32 = 4.136032
Latecny 27.33 = 4.136307
Latecny 27.34 = 4.136583
Latecny 27.35 = 4.136858
Latecny 27.36 = 4.137133
Latecny 27.37 = 4.137409
Latecny 27.38 = 4.137684
Latecny 27.39 = 4.137959
Latecny 27.40 = 4.138235
Latecny 27.41 = 4.138510
Latecny 27.42 = 4.138786
Latecny 27.43 = 4.139061
Latecny 27.44 = 4.139336
Latecny 27.45 = 4.139612
Latecny 27.46 = 4.139887
Latecny 27.47 = 4.140163
Latecny 27.48 = 4.140438
Latecny 27.49 = 4.140713
Latecny 27.50 = 4.140989
Latecny 27.51 = 4.141264
Latecny 27.52 = 4.141539
Latecny 27.53 = 4.141815
Latecny 27.54 = 4.142090
Latecny 27.55 = 4.142366
Latecny 27.56 = 4.142641
Latecny 27.57 = 4.142916
Latecny 27.58 = 4.143192
Latecny 27.59 = 4.143467
Latecny 27.60 = 4.143743
Latecny 27.61 = 4.144018
Latecny 27.62 = 4.144293
Latecny 27.63 = 4.144569
Latecny 27.64 = 4.144844
Latecny 27.65 = 4.145119
Latecny 27.66 = 4.145395
Latecny 27.67 = 4.145670
Latecny 27.68 = 4.145946
Latecny 27.69 = 4.146221
Latecny 27.70 = 4.146496
Latecny 27.71 = 4.146772
Latecny 27.72 = 4.147047
Latecny 27.73 = 4.147323
Latecny 27.74 = 4.147598
Latecny 27.75 = 4.147873
Latecny 27.76 = 4.148149
Latecny 27.77 = 4.148424
Latecny 27.78 = 4.148699
Latecny 27.79 = 4.148975
Latecny 27.80 = 4.149250
Latecny 27.81 = 4.149526
Latecny 27.82 = 4.149801
Latecny 27.83 = 4.150076
Latecny 27.84 = 4.150352
Latecny 27.85 = 4.150627
Latecny 27.86 = 4.150903
Latecny 27.87 = 4.151178
Latecny 27.88 = 4.151453
Latecny 27.89 = 4.151729
Latecny 27.90 = 4.152004
Latecny 27.91 = 4.152280
Latecny 27.92 = 4.152555
Latecny 27.93 = 4.152830
Latecny 27.94 = 4.153106
Latecny 27.95 = 4.153381
Latecny 27.96 = 4.153656
Latecny 27.97 = 4.153932
Latecny 27.98 = 4.154207
Latecny 27.99 = 4.154483
Latecny 28.00 = 4.154758
Latecny 28.01 = 4.155033
Latecny 28.02 = 4.155309
Latecny 28.03 = 4.155584
Latecny 28.04 = 4.155860
Latecny 28.05 = 4.156135
Latecny 28.06 = 4.156410
Latecny 28.07 = 4.156686
Latecny 28.08 = 4.156961
Latecny 28.09 = 4.157236
Latecny 28.10 = 4.157512
Latecny 28.11 = 4.157787
Latecny 28.12 = 4.158063
Latecny 28.13 = 4.158338
Latecny 28.14 = 4.158613
Latecny 28.15 = 4.158889
Latecny 28.16 = 4.159164
Latecny 28.17 = 4.159440
Latecny 28.18 = 4.159715
Latecny 28.19 = 4.159990
Latecny 28.20 = 4.160266
Latecny 28.21 = 4.160541
Latecny 28.22 = 4.160816
Latecny 28.23 = 4.161092
Latecny 28.24 = 4.161367
Latecny 28.25 = 4.161643
Latecny 28.26 = 4.161918
Latecny 28.27 = 4.162193
Latecny 28.28 = 4.162469
Latecny 28.29 = 4.162744
Latecny 28.30 = 4.163020
Latecny 28.31 = 4.163295
Latecny 28.32 = 4.163570
Latecny 28.33 = 4.163846
Latecny 28.34 = 4.164121
Latecny 28.35 = 4.164397
Latecny 28.36 = 4.164672
Latecny 28.37 = 4.164947
Latecny 28.38 = 4.165223
Latecny 28.39 = 4.165498
Latecny 28.40 = 4.165773
Latecny 28.41 = 4.166049
Latecny 28.42 = 4.166324
Latecny 28.43 = 4.166600
Latecny 28.44 = 4.166875
Latecny 28.45 = 4.167150
Latecny 28.46 = 4.167426
Latecny 28.47 = 4.167701
Latecny 28.48 = 4.167977
Latecny 28.49 = 4.168252
Latecny 28.50 = 4.168527
Latecny 28.51 = 4.168803
Latecny 28.52 = 4.169078
Latecny 28.53 = 4.169353
Latecny 28.54 = 4.169629
Latecny 28.55 = 4.169904
Latecny 28.56 = 4.170180
Latecny 28.57 = 4.170455
Latecny 28.58 = 4.170730
Latecny 28.59 = 4.171006
Latecny 28.60 = 4.171281
Latecny 28.61 = 4.171557
Latecny 28.62 = 4.171832
Latecny 28.63 = 4.172107
Latecny 28.64 = 4.172383
Latecny 28.65 = 4.172658
Latecny 28.66 = 4.172933
Latecny 28.67 = 4.173209
Latecny 28.68 = 4.173484
Latecny 28.69 = 4.173760
Latecny 28.70 = 4.174035
Latecny 28.71 = 4.174310
Latecny 28.72 = 4.174586
Latecny 28.73 = 4.174861
Latecny 28.74 = 4.175137
Latecny 28.75 = 4.175412
Latecny 28.76 = 4.175687
Latecny 28.77 = 4.175963
Latecny 28.78 = 4.176238
Latecny 28.79 = 4.176514
Latecny 28.80 = 4.176789
Latecny 28.81 = 4.177064
Latecny 28.82 = 4.177340
Latecny 28.83 = 4.177615
Latecny 28.84 = 4.177890
Latecny 28.85 = 4.178166
Latecny 28.86 = 4.178441
Latecny 28.87 = 4.178717
Latecny 28.88 = 4.178992
Latecny 28.89 = 4.179267
Latecny 28.90 = 4.179543
Latecny 28.91 = 4.179818
Latecny 28.92 = 4.180094
Latecny 28.93 = 4.180369
Latecny 28.94 = 4.180644
Latecny 28.95 = 4.180920
Latecny 28.96 = 4.181195
Latecny 28.97 = 4.181470
Latecny 28.98 = 4.181746
Latecny 28.99 = 4.182021
Latecny 29.00 = 4.182297
Latecny 29.01 = 4.182572
Latecny 29.02 = 4.182847
Latecny 29.03 = 4.183123
Latecny 29.04 = 4.183398
Latecny 29.05 = 4.183674
Latecny 29.06 = 4.183949
Latecny 29.07 = 4.184224
Latecny 29.08 = 4.184500
Latecny 29.09 = 4.184775
Latecny 29.10 = 4.185050
Latecny 29.11 = 4.185326
Latecny 29.12 = 4.185601
Latecny 29.13 = 4.185877
Latecny 29.14 = 4.186152
Latecny 29.15 = 4.186427
Latecny 29.16 = 4.186703
Latecny 29.17 = 4.186978
Latecny 29.18 = 4.187254
Latecny 29.19 = 4.187529
Latecny 29.20 = 4.187804
Latecny 29.21 = 4.188080
Latecny 29.22 = 4.188355
Latecny 29.23 = 4.188631
Latecny 29.24 = 4.188906
Latecny 29.25 = 4.189181
Latecny 29.26 = 4.189457
Latecny 29.27 = 4.189732
Latecny 29.28 = 4.190007
Latecny 29.29 = 4.190283
Latecny 29.30 = 4.190558
Latecny 29.31 = 4.190834
Latecny 29.32 = 4.191109
Latecny 29.33 = 4.191384
Latecny 29.34 = 4.191660
Latecny 29.35 = 4.191935
Latecny 29.36 = 4.192211
Latecny 29.37 = 4.192486
Latecny 29.38 = 4.192761
Latecny 29.39 = 4.193037
Latecny 29.40 = 4.193312
Latecny 29.41 = 4.193587
Latecny 29.42 = 4.193863
Latecny 29.43 = 4.194138
Latecny 29.44 = 4.194414
Latecny 29.45 = 4.194689
Latecny 29.46 = 4.194964
Latecny 29.47 = 4.195240
Latecny 29.48 = 4.195515
Latecny 29.49 = 4.195791
Latecny 29.50 = 4.196066
Latecny 29.51 = 4.196341
Latecny 29.52 = 4.196617
Latecny 29.53 = 4.196892
Latecny 29.54 = 4.197167
Latecny 29.55 = 4.197443
Latecny 29.56 = 4.197718
Latecny 29.57 = 4.197994
Latecny 29.58 = 4.198269
Latecny 29.59 = 4.198544
Latecny 29.60 = 4.198820
Latecny 29.61 = 4.199095
Latecny 29.62 = 4.199371
Latecny 29.63 = 4.199646
Latecny 29.64 = 4.199921
Latecny 29.65 = 4.200197
Latecny 29.66 = 4.200472
Latecny 29.67 = 4.200748
Latecny 29.68 = 4.201023
Latecny 29.69 = 4.201298
Latecny 29.70 = 4.201574
Latecny 29.71 = 4.201849
Latecny 29.72 = 4.202124
Latecny 29.73 = 4.202400
Latecny 29.74 = 4.202675
Latecny 29.75 = 4.202951
Latecny 29.76 = 4.203226
Latecny 29.77 = 4.203501
Latecny 29.78 = 4.203777
Latecny 29.79 = 4.204052
Latecny 29.80 = 4.204328
Latecny 29.81 = 4.204603
Latecny 29.82 = 4.204878
Latecny 29.83 = 4.205154
Latecny 29.84 = 4.205429
Latecny 29.85 = 4.205704
Latecny 29.86 = 4.205980
Latecny 29.87 = 4.206255
Latecny 29.88 = 4.206531
Latecny 29.89 = 4.206806
Latecny 29.90 = 4.207081
Latecny 29.91 = 4.207357
Latecny 29.92 = 4.207632
Latecny 29.93 = 4.207908
Latecny 29.94 = 4.208183
Latecny 29.95 = 4.208458
Latecny 29.96 = 4.208734
Latecny 29.97 = 4.209009
Latecny 29.98 = 4.209284
Latecny 29.99 = 4.209560
Latecny 30.00 = 4.209835
Latecny 30.01 = 4.210111
Latecny 30.02 = 4.210386
Latecny 30.03 = 4.210661
Latecny 30.04 = 4.210937
Latecny 30.05 = 4.211212
Latecny 30.06 = 4.211488
Latecny 30.07 = 4.211763
Latecny 30.08 = 4.212038
Latecny 30.09 = 4.212314
Latecny 30.10 = 4.212589
Latecny 30.11 = 4.212865
Latecny 30.12 = 4.213140
Latecny 30.13 = 4.213415
Latecny 30.14 = 4.213691
Latecny 30.15 = 4.213966
Latecny 30.16 = 4.214241
Latecny 30.17 = 4.214517
Latecny 30.18 = 4.214792
Latecny 30.19 = 4.215068
Latecny 30.20 = 4.215343
Latecny 30.21 = 4.215618
Latecny 30.22 = 4.215894
Latecny 30.23 = 4.216169
Latecny 30.24 = 4.216445
Latecny 30.25 = 4.216720
Latecny 30.26 = 4.216995
Latecny 30.27 = 4.217271
Latecny 30.28 = 4.217546
Latecny 30.29 = 4.217821
Latecny 30.30 = 4.218097
Latecny 30.31 = 4.218372
Latecny 30.32 = 4.218648
Latecny 30.33 = 4.218923
Latecny 30.34 = 4.219198
Latecny 30.35 = 4.219474
Latecny 30.36 = 4.219749
Latecny 30.37 = 4.220025
Latecny 30.38 = 4.220300
Latecny 30.39 = 4.220575
Latecny 30.40 = 4.220851
Latecny 30.41 = 4.221126
Latecny 30.42 = 4.221401
Latecny 30.43 = 4.221677
Latecny 30.44 = 4.221952
Latecny 30.45 = 4.222228
Latecny 30.46 = 4.222503
Latecny 30.47 = 4.222778
Latecny 30.48 = 4.223054
Latecny 30.49 = 4.223329
Latecny 30.50 = 4.223605
Latecny 30.51 = 4.223880
Latecny 30.52 = 4.224155
Latecny 30.53 = 4.224431
Latecny 30.54 = 4.224706
Latecny 30.55 = 4.224982
Latecny 30.56 = 4.225257
Latecny 30.57 = 4.225532
Latecny 30.58 = 4.225808
Latecny 30.59 = 4.226083
Latecny 30.60 = 4.226358
Latecny 30.61 = 4.226634
Latecny 30.62 = 4.226909
Latecny 30.63 = 4.227185
Latecny 30.64 = 4.227460
Latecny 30.65 = 4.227735
Latecny 30.66 = 4.228011
Latecny 30.67 = 4.228286
Latecny 30.68 = 4.228562
Latecny 30.69 = 4.228837
Latecny 30.70 = 4.229112
Latecny 30.71 = 4.229388
Latecny 30.72 = 4.229663
Latecny 30.73 = 4.229938
Latecny 30.74 = 4.230214
Latecny 30.75 = 4.230489
Latecny 30.76 = 4.230765
Latecny 30.77 = 4.231040
Latecny 30.78 = 4.231315
Latecny 30.79 = 4.231591
Latecny 30.80 = 4.231866
Latecny 30.81 = 4.232142
Latecny 30.82 = 4.232417
Latecny 30.83 = 4.232692
Latecny 30.84 = 4.232968
Latecny 30.85 = 4.233243
Latecny 30.86 = 4.233518
Latecny 30.87 = 4.233794
Latecny 30.88 = 4.234069
Latecny 30.89 = 4.234345
Latecny 30.90 = 4.234620
Latecny 30.91 = 4.234895
Latecny 30.92 = 4.235171
Latecny 30.93 = 4.235446
Latecny 30.94 = 4.235722
Latecny 30.95 = 4.235997
Latecny 30.96 = 4.236272
Latecny 30.97 = 4.236548
Latecny 30.98 = 4.236823
Latecny 30.99 = 4.237099
Latecny 31.00 = 4.237374
Latecny 31.01 = 4.237649
Latecny 31.02 = 4.237925
Latecny 31.03 = 4.238200
Latecny 31.04 = 4.238475
Latecny 31.05 = 4.238751
Latecny 31.06 = 4.239026
Latecny 31.07 = 4.239302
Latecny 31.08 = 4.239577
Latecny 31.09 = 4.239852
Latecny 31.10 = 4.240128
Latecny 31.11 = 4.240403
Latecny 31.12 = 4.240679
Latecny 31.13 = 4.240954
Latecny 31.14 = 4.241229
Latecny 31.15 = 4.241505
Latecny 31.16 = 4.241780
Latecny 31.17 = 4.242055
Latecny 31.18 = 4.242331
Latecny 31.19 = 4.242606
Latecny 31.20 = 4.242882
Latecny 31.21 = 4.243157
Latecny 31.22 = 4.243432
Latecny 31.23 = 4.243708
Latecny 31.24 = 4.243983
Latecny 31.25 = 4.244259
Latecny 31.26 = 4.244534
Latecny 31.27 = 4.244809
Latecny 31.28 = 4.245085
Latecny 31.29 = 4.245360
Latecny 31.30 = 4.245635
Latecny 31.31 = 4.245911
Latecny 31.32 = 4.246186
Latecny 31.33 = 4.246462
Latecny 31.34 = 4.246737
Latecny 31.35 = 4.247012
Latecny 31.36 = 4.247288
Latecny 31.37 = 4.247563
Latecny 31.38 = 4.247839
Latecny 31.39 = 4.248114
Latecny 31.40 = 4.248389
Latecny 31.41 = 4.248665
Latecny 31.42 = 4.248940
Latecny 31.43 = 4.249216
Latecny 31.44 = 4.249491
Latecny 31.45 = 4.249766
Latecny 31.46 = 4.250042
Latecny 31.47 = 4.250317
Latecny 31.48 = 4.250592
Latecny 31.49 = 4.250868
Latecny 31.50 = 4.251143
Latecny 31.51 = 4.251419
Latecny 31.52 = 4.251694
Latecny 31.53 = 4.251969
Latecny 31.54 = 4.252245
Latecny 31.55 = 4.252520
Latecny 31.56 = 4.252796
Latecny 31.57 = 4.253071
Latecny 31.58 = 4.253346
Latecny 31.59 = 4.253622
Latecny 31.60 = 4.253897
Latecny 31.61 = 4.254172
Latecny 31.62 = 4.254448
Latecny 31.63 = 4.254723
Latecny 31.64 = 4.254999
Latecny 31.65 = 4.255274
Latecny 31.66 = 4.255549
Latecny 31.67 = 4.255825
Latecny 31.68 = 4.256100
Latecny 31.69 = 4.256376
Latecny 31.70 = 4.256651
Latecny 31.71 = 4.256926
Latecny 31.72 = 4.257202
Latecny 31.73 = 4.257477
Latecny 31.74 = 4.257752
Latecny 31.75 = 4.258028
Latecny 31.76 = 4.258303
Latecny 31.77 = 4.258579
Latecny 31.78 = 4.258854
Latecny 31.79 = 4.259129
Latecny 31.80 = 4.259405
Latecny 31.81 = 4.259680
Latecny 31.82 = 4.259956
Latecny 31.83 = 4.260231
Latecny 31.84 = 4.260506
Latecny 31.85 = 4.260782
Latecny 31.86 = 4.261057
Latecny 31.87 = 4.261333
Latecny 31.88 = 4.261608
Latecny 31.89 = 4.261883
Latecny 31.90 = 4.262159
Latecny 31.91 = 4.262434
Latecny 31.92 = 4.262709
Latecny 31.93 = 4.262985
Latecny 31.94 = 4.263260
Latecny 31.95 = 4.263536
Latecny 31.96 = 4.263811
Latecny 31.97 = 4.264086
Latecny 31.98 = 4.264362
Latecny 31.99 = 4.264637
Latecny 32.00 = 4.264913
Latecny 32.01 = 4.265188
Latecny 32.02 = 4.265463
Latecny 32.03 = 4.265739
Latecny 32.04 = 4.266014
Latecny 32.05 = 4.266289
Latecny 32.06 = 4.266565
Latecny 32.07 = 4.266840
Latecny 32.08 = 4.267115
Latecny 32.09 = 4.267391
Latecny 32.10 = 4.267666
Latecny 32.11 = 4.267941
Latecny 32.12 = 4.268217
Latecny 32.13 = 4.268492
Latecny 32.14 = 4.268767
Latecny 32.15 = 4.269043
Latecny 32.16 = 4.269318
Latecny 32.17 = 4.269593
Latecny 32.18 = 4.269869
Latecny 32.19 = 4.270144
Latecny 32.20 = 4.270419
Latecny 32.21 = 4.270695
Latecny 32.22 = 4.270970
Latecny 32.23 = 4.271245
Latecny 32.24 = 4.271521
Latecny 32.25 = 4.271796
Latecny 32.26 = 4.272071
Latecny 32.27 = 4.272347
Latecny 32.28 = 4.272622
Latecny 32.29 = 4.272897
Latecny 32.30 = 4.273173
Latecny 32.31 = 4.273448
Latecny 32.32 = 4.273723
Latecny 32.33 = 4.273999
