Initializing RocksDB Options from the specified file
Initializing RocksDB Options from command-line flags
Keys:       16 bytes each (+ 0 bytes user-defined timestamp)
Values:     100 bytes each (50 bytes after compression)
Entries:    100000000
Prefix:    0 bytes
Latecny 22.08 = 3.776613
Latecny 22.09 = 3.776972
Latecny 22.10 = 3.777331
Latecny 22.11 = 3.777690
Latecny 22.12 = 3.778050
Latecny 22.13 = 3.778409
Latecny 22.14 = 3.778768
Latecny 22.15 = 3.779128
Latecny 22.16 = 3.779487
Latecny 22.17 = 3.779846
Latecny 22.18 = 3.780205
Latecny 22.19 = 3.780565
Latecny 22.20 = 3.780924
Latecny 22.21 = 3.781283
Latecny 22.22 = 3.781642
Latecny 22.23 = 3.782002
Latecny 22.24 = 3.782361
Latecny 22.25 = 3.782720
Latecny 22.26 = 3.783080
Latecny 22.27 = 3.783439
Latecny 22.28 = 3.783798
Latecny 22.29 = 3.784157
Latecny 22.30 = 3.784517
Latecny 22.31 = 3.784876
Latecny 22.32 = 3.785235
Latecny 22.33 = 3.785594
Latecny 22.34 = 3.785954
Latecny 22.35 = 3.786313
Latecny 22.36 = 3.786672
Latecny 22.37 = 3.787032
Latecny 22.38 = 3.787391
Latecny 22.39 = 3.787750
Latecny 22.40 = 3.788109
Latecny 22.41 = 3.788469
Latecny 22.42 = 3.788828
Latecny 22.43 = 3.789187
Latecny 22.44 = 3.789546
Latecny 22.45 = 3.789906
Latecny 22.46 = 3.790265
Latecny 22.47 = 3.790624
Latecny 22.48 = 3.790983
Latecny 22.49 = 3.791343
Latecny 22.50 = 3.791702
Latecny 22.51 = 3.792061
Latecny 22.52 = 3.792421
Latecny 22.53 = 3.792780
Latecny 22.54 = 3.793139
Latecny 22.55 = 3.793498
Latecny 22.56 = 3.793858
Latecny 22.57 = 3.794217
Latecny 22.58 = 3.794576
Latecny 22.59 = 3.794935
Latecny 22.60 = 3.795295
Latecny 22.61 = 3.795654
Latecny 22.62 = 3.796013
Latecny 22.63 = 3.796373
Latecny 22.64 = 3.796732
Latecny 22.65 = 3.797091
Latecny 22.66 = 3.797450
Latecny 22.67 = 3.797810
Latecny 22.68 = 3.798169
Latecny 22.69 = 3.798528
Latecny 22.70 = 3.798887
Latecny 22.71 = 3.799247
Latecny 22.72 = 3.799606
Latecny 22.73 = 3.799965
Latecny 22.74 = 3.800325
Latecny 22.75 = 3.800684
Latecny 22.76 = 3.801043
Latecny 22.77 = 3.801402
Latecny 22.78 = 3.801762
Latecny 22.79 = 3.802121
Latecny 22.80 = 3.802480
Latecny 22.81 = 3.802839
Latecny 22.82 = 3.803199
Latecny 22.83 = 3.803558
Latecny 22.84 = 3.803917
Latecny 22.85 = 3.804277
Latecny 22.86 = 3.804636
Latecny 22.87 = 3.804995
Latecny 22.88 = 3.805354
Latecny 22.89 = 3.805714
Latecny 22.90 = 3.806073
Latecny 22.91 = 3.806432
Latecny 22.92 = 3.806791
Latecny 22.93 = 3.807151
Latecny 22.94 = 3.807510
Latecny 22.95 = 3.807869
Latecny 22.96 = 3.808229
Latecny 22.97 = 3.808588
Latecny 22.98 = 3.808947
Latecny 22.99 = 3.809306
Latecny 23.00 = 3.809666
Latecny 23.01 = 3.810025
Latecny 23.02 = 3.810384
Latecny 23.03 = 3.810743
Latecny 23.04 = 3.811103
Latecny 23.05 = 3.811462
Latecny 23.06 = 3.811821
Latecny 23.07 = 3.812181
Latecny 23.08 = 3.812540
Latecny 23.09 = 3.812899
Latecny 23.10 = 3.813258
Latecny 23.11 = 3.813618
Latecny 23.12 = 3.813977
Latecny 23.13 = 3.814336
Latecny 23.14 = 3.814695
Latecny 23.15 = 3.815055
Latecny 23.16 = 3.815414
Latecny 23.17 = 3.815773
Latecny 23.18 = 3.816132
Latecny 23.19 = 3.816492
Latecny 23.20 = 3.816851
Latecny 23.21 = 3.817210
Latecny 23.22 = 3.817570
Latecny 23.23 = 3.817929
Latecny 23.24 = 3.818288
Latecny 23.25 = 3.818647
Latecny 23.26 = 3.819007
Latecny 23.27 = 3.819366
Latecny 23.28 = 3.819725
Latecny 23.29 = 3.820084
Latecny 23.30 = 3.820444
Latecny 23.31 = 3.820803
Latecny 23.32 = 3.821162
Latecny 23.33 = 3.821522
Latecny 23.34 = 3.821881
Latecny 23.35 = 3.822240
Latecny 23.36 = 3.822599
Latecny 23.37 = 3.822959
Latecny 23.38 = 3.823318
Latecny 23.39 = 3.823677
Latecny 23.40 = 3.824036
Latecny 23.41 = 3.824396
Latecny 23.42 = 3.824755
Latecny 23.43 = 3.825114
Latecny 23.44 = 3.825474
Latecny 23.45 = 3.825833
Latecny 23.46 = 3.826192
Latecny 23.47 = 3.826551
Latecny 23.48 = 3.826911
Latecny 23.49 = 3.827270
Latecny 23.50 = 3.827629
Latecny 23.51 = 3.827988
Latecny 23.52 = 3.828348
Latecny 23.53 = 3.828707
Latecny 23.54 = 3.829066
Latecny 23.55 = 3.829426
Latecny 23.56 = 3.829785
Latecny 23.57 = 3.830144
Latecny 23.58 = 3.830503
Latecny 23.59 = 3.830863
Latecny 23.60 = 3.831222
Latecny 23.61 = 3.831581
Latecny 23.62 = 3.831940
Latecny 23.63 = 3.832300
Latecny 23.64 = 3.832659
Latecny 23.65 = 3.833018
Latecny 23.66 = 3.833378
Latecny 23.67 = 3.833737
Latecny 23.68 = 3.834096
Latecny 23.69 = 3.834455
Latecny 23.70 = 3.834815
Latecny 23.71 = 3.835174
Latecny 23.72 = 3.835533
Latecny 23.73 = 3.835892
Latecny 23.74 = 3.836252
Latecny 23.75 = 3.836611
Latecny 23.76 = 3.836970
Latecny 23.77 = 3.837330
Latecny 23.78 = 3.837689
Latecny 23.79 = 3.838048
Latecny 23.80 = 3.838407
Latecny 23.81 = 3.838767
Latecny 23.82 = 3.839126
Latecny 23.83 = 3.839485
Latecny 23.84 = 3.839844
Latecny 23.85 = 3.840204
Latecny 23.86 = 3.840563
Latecny 23.87 = 3.840922
Latecny 23.88 = 3.841282
Latecny 23.89 = 3.841641
Latecny 23.90 = 3.842000
Latecny 23.91 = 3.842359
Latecny 23.92 = 3.842719
Latecny 23.93 = 3.843078
Latecny 23.94 = 3.843437
Latecny 23.95 = 3.843796
Latecny 23.96 = 3.844156
Latecny 23.97 = 3.844515
Latecny 23.98 = 3.844874
Latecny 23.99 = 3.845233
Latecny 24.00 = 3.845593
Latecny 24.01 = 3.845952
Latecny 24.02 = 3.846311
Latecny 24.03 = 3.846671
Latecny 24.04 = 3.847030
Latecny 24.05 = 3.847389
Latecny 24.06 = 3.847748
Latecny 24.07 = 3.848108
Latecny 24.08 = 3.848467
Latecny 24.09 = 3.848826
Latecny 24.10 = 3.849185
Latecny 24.11 = 3.849545
Latecny 24.12 = 3.849904
Latecny 24.13 = 3.850263
Latecny 24.14 = 3.850623
Latecny 24.15 = 3.850982
Latecny 24.16 = 3.851341
Latecny 24.17 = 3.851700
Latecny 24.18 = 3.852060
Latecny 24.19 = 3.852419
Latecny 24.20 = 3.852778
Latecny 24.21 = 3.853137
Latecny 24.22 = 3.853497
Latecny 24.23 = 3.853856
Latecny 24.24 = 3.854215
Latecny 24.25 = 3.854575
Latecny 24.26 = 3.854934
Latecny 24.27 = 3.855293
Latecny 24.28 = 3.855652
Latecny 24.29 = 3.856012
Latecny 24.30 = 3.856371
Latecny 24.31 = 3.856730
Latecny 24.32 = 3.857089
Latecny 24.33 = 3.857449
Latecny 24.34 = 3.857808
Latecny 24.35 = 3.858167
Latecny 24.36 = 3.858527
Latecny 24.37 = 3.858886
Latecny 24.38 = 3.859245
Latecny 24.39 = 3.859604
Latecny 24.40 = 3.859964
Latecny 24.41 = 3.860323
Latecny 24.42 = 3.860682
Latecny 24.43 = 3.861041
Latecny 24.44 = 3.861401
Latecny 24.45 = 3.861760
Latecny 24.46 = 3.862119
Latecny 24.47 = 3.862479
Latecny 24.48 = 3.862838
Latecny 24.49 = 3.863197
Latecny 24.50 = 3.863556
Latecny 24.51 = 3.863916
Latecny 24.52 = 3.864275
Latecny 24.53 = 3.864634
Latecny 24.54 = 3.864993
Latecny 24.55 = 3.865353
Latecny 24.56 = 3.865712
Latecny 24.57 = 3.866071
Latecny 24.58 = 3.866431
Latecny 24.59 = 3.866790
Latecny 24.60 = 3.867149
Latecny 24.61 = 3.867508
Latecny 24.62 = 3.867868
Latecny 24.63 = 3.868227
Latecny 24.64 = 3.868586
Latecny 24.65 = 3.868945
Latecny 24.66 = 3.869305
Latecny 24.67 = 3.869664
Latecny 24.68 = 3.870023
Latecny 24.69 = 3.870382
Latecny 24.70 = 3.870742
Latecny 24.71 = 3.871101
Latecny 24.72 = 3.871460
Latecny 24.73 = 3.871820
Latecny 24.74 = 3.872179
Latecny 24.75 = 3.872538
Latecny 24.76 = 3.872897
Latecny 24.77 = 3.873257
Latecny 24.78 = 3.873616
Latecny 24.79 = 3.873975
Latecny 24.80 = 3.874334
Latecny 24.81 = 3.874694
Latecny 24.82 = 3.875053
Latecny 24.83 = 3.875412
Latecny 24.84 = 3.875772
Latecny 24.85 = 3.876131
Latecny 24.86 = 3.876490
Latecny 24.87 = 3.876849
Latecny 24.88 = 3.877209
Latecny 24.89 = 3.877568
Latecny 24.90 = 3.877927
Latecny 24.91 = 3.878286
Latecny 24.92 = 3.878646
Latecny 24.93 = 3.879005
Latecny 24.94 = 3.879364
Latecny 24.95 = 3.879724
Latecny 24.96 = 3.880083
Latecny 24.97 = 3.880442
Latecny 24.98 = 3.880801
Latecny 24.99 = 3.881161
Latecny 25.00 = 3.881520
Latecny 25.01 = 3.881879
Latecny 25.02 = 3.882238
Latecny 25.03 = 3.882598
Latecny 25.04 = 3.882957
Latecny 25.05 = 3.883316
Latecny 25.06 = 3.883676
Latecny 25.07 = 3.884035
Latecny 25.08 = 3.884394
Latecny 25.09 = 3.884753
Latecny 25.10 = 3.885113
Latecny 25.11 = 3.885472
Latecny 25.12 = 3.885831
Latecny 25.13 = 3.886190
Latecny 25.14 = 3.886550
Latecny 25.15 = 3.886909
Latecny 25.16 = 3.887268
Latecny 25.17 = 3.887628
Latecny 25.18 = 3.887987
Latecny 25.19 = 3.888346
Latecny 25.20 = 3.888705
Latecny 25.21 = 3.889065
Latecny 25.22 = 3.889424
Latecny 25.23 = 3.889783
Latecny 25.24 = 3.890142
Latecny 25.25 = 3.890502
Latecny 25.26 = 3.890861
Latecny 25.27 = 3.891220
Latecny 25.28 = 3.891580
Latecny 25.29 = 3.891939
Latecny 25.30 = 3.892298
Latecny 25.31 = 3.892657
Latecny 25.32 = 3.893017
Latecny 25.33 = 3.893376
Latecny 25.34 = 3.893735
Latecny 25.35 = 3.894094
Latecny 25.36 = 3.894454
Latecny 25.37 = 3.894813
Latecny 25.38 = 3.895172
Latecny 25.39 = 3.895531
Latecny 25.40 = 3.895891
Latecny 25.41 = 3.896250
Latecny 25.42 = 3.896609
Latecny 25.43 = 3.896969
Latecny 25.44 = 3.897328
Latecny 25.45 = 3.897687
Latecny 25.46 = 3.898046
Latecny 25.47 = 3.898406
Latecny 25.48 = 3.898765
Latecny 25.49 = 3.899124
Latecny 25.50 = 3.899483
Latecny 25.51 = 3.899843
Latecny 25.52 = 3.900202
Latecny 25.53 = 3.900561
Latecny 25.54 = 3.900921
Latecny 25.55 = 3.901280
Latecny 25.56 = 3.901639
Latecny 25.57 = 3.901998
Latecny 25.58 = 3.902358
Latecny 25.59 = 3.902717
Latecny 25.60 = 3.903076
Latecny 25.61 = 3.903435
Latecny 25.62 = 3.903795
Latecny 25.63 = 3.904154
Latecny 25.64 = 3.904513
Latecny 25.65 = 3.904873
Latecny 25.66 = 3.905232
Latecny 25.67 = 3.905591
Latecny 25.68 = 3.905950
Latecny 25.69 = 3.906310
Latecny 25.70 = 3.906669
Latecny 25.71 = 3.907028
Latecny 25.72 = 3.907387
Latecny 25.73 = 3.907747
Latecny 25.74 = 3.908106
Latecny 25.75 = 3.908465
Latecny 25.76 = 3.908825
Latecny 25.77 = 3.909184
Latecny 25.78 = 3.909543
Latecny 25.79 = 3.909902
Latecny 25.80 = 3.910262
Latecny 25.81 = 3.910621
Latecny 25.82 = 3.910980
Latecny 25.83 = 3.911339
Latecny 25.84 = 3.911699
Latecny 25.85 = 3.912058
Latecny 25.86 = 3.912417
Latecny 25.87 = 3.912777
Latecny 25.88 = 3.913136
Latecny 25.89 = 3.913495
Latecny 25.90 = 3.913854
Latecny 25.91 = 3.914214
Latecny 25.92 = 3.914573
Latecny 25.93 = 3.914932
Latecny 25.94 = 3.915291
Latecny 25.95 = 3.915651
Latecny 25.96 = 3.916010
Latecny 25.97 = 3.916369
Latecny 25.98 = 3.916729
Latecny 25.99 = 3.917088
Latecny 26.00 = 3.917447
Latecny 26.01 = 3.917806
Latecny 26.02 = 3.918166
Latecny 26.03 = 3.918525
Latecny 26.04 = 3.918884
Latecny 26.05 = 3.919243
Latecny 26.06 = 3.919603
Latecny 26.07 = 3.919962
Latecny 26.08 = 3.920321
Latecny 26.09 = 3.920680
Latecny 26.10 = 3.921040
Latecny 26.11 = 3.921399
Latecny 26.12 = 3.921758
Latecny 26.13 = 3.922118
Latecny 26.14 = 3.922477
Latecny 26.15 = 3.922836
Latecny 26.16 = 3.923195
Latecny 26.17 = 3.923555
Latecny 26.18 = 3.923914
Latecny 26.19 = 3.924273
Latecny 26.20 = 3.924632
Latecny 26.21 = 3.924992
Latecny 26.22 = 3.925351
Latecny 26.23 = 3.925710
Latecny 26.24 = 3.926070
Latecny 26.25 = 3.926429
Latecny 26.26 = 3.926788
Latecny 26.27 = 3.927147
Latecny 26.28 = 3.927507
Latecny 26.29 = 3.927866
Latecny 26.30 = 3.928225
Latecny 26.31 = 3.928584
Latecny 26.32 = 3.928944
Latecny 26.33 = 3.929303
Latecny 26.34 = 3.929662
Latecny 26.35 = 3.930022
Latecny 26.36 = 3.930381
Latecny 26.37 = 3.930740
Latecny 26.38 = 3.931099
Latecny 26.39 = 3.931459
Latecny 26.40 = 3.931818
Latecny 26.41 = 3.932177
Latecny 26.42 = 3.932536
Latecny 26.43 = 3.932896
Latecny 26.44 = 3.933255
Latecny 26.45 = 3.933614
Latecny 26.46 = 3.933974
Latecny 26.47 = 3.934333
Latecny 26.48 = 3.934692
Latecny 26.49 = 3.935051
Latecny 26.50 = 3.935411
Latecny 26.51 = 3.935770
Latecny 26.52 = 3.936129
Latecny 26.53 = 3.936488
Latecny 26.54 = 3.936848
Latecny 26.55 = 3.937207
Latecny 26.56 = 3.937566
Latecny 26.57 = 3.937926
Latecny 26.58 = 3.938285
Latecny 26.59 = 3.938644
Latecny 26.60 = 3.939003
Latecny 26.61 = 3.939363
Latecny 26.62 = 3.939722
Latecny 26.63 = 3.940081
Latecny 26.64 = 3.940440
Latecny 26.65 = 3.940800
Latecny 26.66 = 3.941159
Latecny 26.67 = 3.941518
Latecny 26.68 = 3.941878
Latecny 26.69 = 3.942237
Latecny 26.70 = 3.942596
Latecny 26.71 = 3.942955
Latecny 26.72 = 3.943315
Latecny 26.73 = 3.943674
Latecny 26.74 = 3.944033
Latecny 26.75 = 3.944392
Latecny 26.76 = 3.944752
Latecny 26.77 = 3.945111
Latecny 26.78 = 3.945470
Latecny 26.79 = 3.945829
Latecny 26.80 = 3.946189
Latecny 26.81 = 3.946548
Latecny 26.82 = 3.946907
Latecny 26.83 = 3.947267
Latecny 26.84 = 3.947626
Latecny 26.85 = 3.947985
Latecny 26.86 = 3.948344
Latecny 26.87 = 3.948704
Latecny 26.88 = 3.949063
Latecny 26.89 = 3.949422
Latecny 26.90 = 3.949781
Latecny 26.91 = 3.950141
Latecny 26.92 = 3.950500
Latecny 26.93 = 3.950859
Latecny 26.94 = 3.951219
Latecny 26.95 = 3.951578
Latecny 26.96 = 3.951937
Latecny 26.97 = 3.952296
Latecny 26.98 = 3.952656
Latecny 26.99 = 3.953015
Latecny 27.00 = 3.953374
Latecny 27.01 = 3.953733
Latecny 27.02 = 3.954093
Latecny 27.03 = 3.954452
Latecny 27.04 = 3.954811
Latecny 27.05 = 3.955171
Latecny 27.06 = 3.955530
Latecny 27.07 = 3.955889
Latecny 27.08 = 3.956248
Latecny 27.09 = 3.956608
Latecny 27.10 = 3.956967
Latecny 27.11 = 3.957326
Latecny 27.12 = 3.957685
Latecny 27.13 = 3.958045
Latecny 27.14 = 3.958404
Latecny 27.15 = 3.958763
Latecny 27.16 = 3.959123
Latecny 27.17 = 3.959482
Latecny 27.18 = 3.959841
Latecny 27.19 = 3.960200
Latecny 27.20 = 3.960560
Latecny 27.21 = 3.960919
Latecny 27.22 = 3.961278
Latecny 27.23 = 3.961637
Latecny 27.24 = 3.961997
Latecny 27.25 = 3.962356
Latecny 27.26 = 3.962715
Latecny 27.27 = 3.963075
Latecny 27.28 = 3.963434
Latecny 27.29 = 3.963793
Latecny 27.30 = 3.964152
Latecny 27.31 = 3.964512
Latecny 27.32 = 3.964871
Latecny 27.33 = 3.965230
Latecny 27.34 = 3.965589
Latecny 27.35 = 3.965949
Latecny 27.36 = 3.966308
Latecny 27.37 = 3.966667
Latecny 27.38 = 3.967027
Latecny 27.39 = 3.967386
Latecny 27.40 = 3.967745
Latecny 27.41 = 3.968104
Latecny 27.42 = 3.968464
Latecny 27.43 = 3.968823
Latecny 27.44 = 3.969182
Latecny 27.45 = 3.969541
Latecny 27.46 = 3.969901
Latecny 27.47 = 3.970260
Latecny 27.48 = 3.970619
Latecny 27.49 = 3.970978
Latecny 27.50 = 3.971338
Latecny 27.51 = 3.971697
Latecny 27.52 = 3.972056
Latecny 27.53 = 3.972416
Latecny 27.54 = 3.972775
Latecny 27.55 = 3.973134
Latecny 27.56 = 3.973493
Latecny 27.57 = 3.973853
Latecny 27.58 = 3.974212
Latecny 27.59 = 3.974571
Latecny 27.60 = 3.974930
Latecny 27.61 = 3.975290
Latecny 27.62 = 3.975649
Latecny 27.63 = 3.976008
Latecny 27.64 = 3.976368
Latecny 27.65 = 3.976727
Latecny 27.66 = 3.977086
Latecny 27.67 = 3.977445
Latecny 27.68 = 3.977805
Latecny 27.69 = 3.978164
Latecny 27.70 = 3.978523
Latecny 27.71 = 3.978882
Latecny 27.72 = 3.979242
Latecny 27.73 = 3.979601
Latecny 27.74 = 3.979960
Latecny 27.75 = 3.980320
Latecny 27.76 = 3.980679
Latecny 27.77 = 3.981038
Latecny 27.78 = 3.981397
Latecny 27.79 = 3.981757
Latecny 27.80 = 3.982116
Latecny 27.81 = 3.982475
Latecny 27.82 = 3.982834
Latecny 27.83 = 3.983194
Latecny 27.84 = 3.983553
Latecny 27.85 = 3.983912
Latecny 27.86 = 3.984272
Latecny 27.87 = 3.984631
Latecny 27.88 = 3.984990
Latecny 27.89 = 3.985349
Latecny 27.90 = 3.985709
Latecny 27.91 = 3.986068
Latecny 27.92 = 3.986427
Latecny 27.93 = 3.986786
Latecny 27.94 = 3.987146
Latecny 27.95 = 3.987505
Latecny 27.96 = 3.987864
Latecny 27.97 = 3.988224
Latecny 27.98 = 3.988583
Latecny 27.99 = 3.988942
Latecny 28.00 = 3.989301
Latecny 28.01 = 3.989661
Latecny 28.02 = 3.990020
Latecny 28.03 = 3.990379
Latecny 28.04 = 3.990738
Latecny 28.05 = 3.991098
Latecny 28.06 = 3.991457
Latecny 28.07 = 3.991816
Latecny 28.08 = 3.992176
Latecny 28.09 = 3.992535
Latecny 28.10 = 3.992894
Latecny 28.11 = 3.993253
Latecny 28.12 = 3.993613
Latecny 28.13 = 3.993972
Latecny 28.14 = 3.994331
Latecny 28.15 = 3.994690
Latecny 28.16 = 3.995050
Latecny 28.17 = 3.995409
Latecny 28.18 = 3.995768
Latecny 28.19 = 3.996127
Latecny 28.20 = 3.996487
Latecny 28.21 = 3.996846
Latecny 28.22 = 3.997205
Latecny 28.23 = 3.997565
Latecny 28.24 = 3.997924
Latecny 28.25 = 3.998283
Latecny 28.26 = 3.998642
Latecny 28.27 = 3.999002
Latecny 28.28 = 3.999361
Latecny 28.29 = 3.999720
Latecny 28.30 = 4.000065
Latecny 28.31 = 4.000361
Latecny 28.32 = 4.000657
Latecny 28.33 = 4.000952
Latecny 28.34 = 4.001248
Latecny 28.35 = 4.001544
Latecny 28.36 = 4.001839
Latecny 28.37 = 4.002135
Latecny 28.38 = 4.002431
Latecny 28.39 = 4.002726
Latecny 28.40 = 4.003022
Latecny 28.41 = 4.003317
Latecny 28.42 = 4.003613
Latecny 28.43 = 4.003909
Latecny 28.44 = 4.004204
Latecny 28.45 = 4.004500
Latecny 28.46 = 4.004796
Latecny 28.47 = 4.005091
Latecny 28.48 = 4.005387
Latecny 28.49 = 4.005683
Latecny 28.50 = 4.005978
Latecny 28.51 = 4.006274
Latecny 28.52 = 4.006570
Latecny 28.53 = 4.006865
Latecny 28.54 = 4.007161
Latecny 28.55 = 4.007456
Latecny 28.56 = 4.007752
Latecny 28.57 = 4.008048
Latecny 28.58 = 4.008343
Latecny 28.59 = 4.008639
Latecny 28.60 = 4.008935
Latecny 28.61 = 4.009230
Latecny 28.62 = 4.009526
Latecny 28.63 = 4.009822
Latecny 28.64 = 4.010117
Latecny 28.65 = 4.010413
Latecny 28.66 = 4.010709
Latecny 28.67 = 4.011004
Latecny 28.68 = 4.011300
Latecny 28.69 = 4.011595
Latecny 28.70 = 4.011891
Latecny 28.71 = 4.012187
Latecny 28.72 = 4.012482
Latecny 28.73 = 4.012778
Latecny 28.74 = 4.013074
Latecny 28.75 = 4.013369
Latecny 28.76 = 4.013665
Latecny 28.77 = 4.013961
Latecny 28.78 = 4.014256
Latecny 28.79 = 4.014552
Latecny 28.80 = 4.014848
Latecny 28.81 = 4.015143
Latecny 28.82 = 4.015439
Latecny 28.83 = 4.015734
Latecny 28.84 = 4.016030
Latecny 28.85 = 4.016326
Latecny 28.86 = 4.016621
Latecny 28.87 = 4.016917
Latecny 28.88 = 4.017213
Latecny 28.89 = 4.017508
Latecny 28.90 = 4.017804
Latecny 28.91 = 4.018100
Latecny 28.92 = 4.018395
Latecny 28.93 = 4.018691
Latecny 28.94 = 4.018987
Latecny 28.95 = 4.019282
Latecny 28.96 = 4.019578
Latecny 28.97 = 4.019873
Latecny 28.98 = 4.020169
Latecny 28.99 = 4.020465
Latecny 29.00 = 4.020760
Latecny 29.01 = 4.021056
Latecny 29.02 = 4.021352
Latecny 29.03 = 4.021647
Latecny 29.04 = 4.021943
Latecny 29.05 = 4.022239
Latecny 29.06 = 4.022534
Latecny 29.07 = 4.022830
Latecny 29.08 = 4.023126
Latecny 29.09 = 4.023421
Latecny 29.10 = 4.023717
Latecny 29.11 = 4.024012
Latecny 29.12 = 4.024308
Latecny 29.13 = 4.024604
Latecny 29.14 = 4.024899
Latecny 29.15 = 4.025195
Latecny 29.16 = 4.025491
Latecny 29.17 = 4.025786
Latecny 29.18 = 4.026082
Latecny 29.19 = 4.026378
Latecny 29.20 = 4.026673
Latecny 29.21 = 4.026969
Latecny 29.22 = 4.027265
Latecny 29.23 = 4.027560
Latecny 29.24 = 4.027856
Latecny 29.25 = 4.028151
Latecny 29.26 = 4.028447
Latecny 29.27 = 4.028743
Latecny 29.28 = 4.029038
Latecny 29.29 = 4.029334
Latecny 29.30 = 4.029630
Latecny 29.31 = 4.029925
Latecny 29.32 = 4.030221
Latecny 29.33 = 4.030517
Latecny 29.34 = 4.030812
Latecny 29.35 = 4.031108
Latecny 29.36 = 4.031404
Latecny 29.37 = 4.031699
Latecny 29.38 = 4.031995
Latecny 29.39 = 4.032290
Latecny 29.40 = 4.032586
Latecny 29.41 = 4.032882
Latecny 29.42 = 4.033177
Latecny 29.43 = 4.033473
Latecny 29.44 = 4.033769
Latecny 29.45 = 4.034064
Latecny 29.46 = 4.034360
Latecny 29.47 = 4.034656
Latecny 29.48 = 4.034951
Latecny 29.49 = 4.035247
Latecny 29.50 = 4.035543
Latecny 29.51 = 4.035838
Latecny 29.52 = 4.036134
Latecny 29.53 = 4.036429
Latecny 29.54 = 4.036725
Latecny 29.55 = 4.037021
Latecny 29.56 = 4.037316
Latecny 29.57 = 4.037612
Latecny 29.58 = 4.037908
Latecny 29.59 = 4.038203
Latecny 29.60 = 4.038499
Latecny 29.61 = 4.038795
Latecny 29.62 = 4.039090
Latecny 29.63 = 4.039386
Latecny 29.64 = 4.039682
Latecny 29.65 = 4.039977
Latecny 29.66 = 4.040273
Latecny 29.67 = 4.040568
Latecny 29.68 = 4.040864
Latecny 29.69 = 4.041160
Latecny 29.70 = 4.041455
Latecny 29.71 = 4.041751
Latecny 29.72 = 4.042047
Latecny 29.73 = 4.042342
Latecny 29.74 = 4.042638
Latecny 29.75 = 4.042934
Latecny 29.76 = 4.043229
Latecny 29.77 = 4.043525
Latecny 29.78 = 4.043821
Latecny 29.79 = 4.044116
Latecny 29.80 = 4.044412
Latecny 29.81 = 4.044707
Latecny 29.82 = 4.045003
Latecny 29.83 = 4.045299
Latecny 29.84 = 4.045594
Latecny 29.85 = 4.045890
Latecny 29.86 = 4.046186
Latecny 29.87 = 4.046481
Latecny 29.88 = 4.046777
Latecny 29.89 = 4.047073
Latecny 29.90 = 4.047368
Latecny 29.91 = 4.047664
Latecny 29.92 = 4.047960
Latecny 29.93 = 4.048255
Latecny 29.94 = 4.048551
Latecny 29.95 = 4.048846
Latecny 29.96 = 4.049142
Latecny 29.97 = 4.049438
Latecny 29.98 = 4.049733
Latecny 29.99 = 4.050029
Latecny 30.00 = 4.050325
Latecny 30.01 = 4.050620
Latecny 30.02 = 4.050916
Latecny 30.03 = 4.051212
Latecny 30.04 = 4.051507
Latecny 30.05 = 4.051803
Latecny 30.06 = 4.052098
Latecny 30.07 = 4.052394
Latecny 30.08 = 4.052690
Latecny 30.09 = 4.052985
Latecny 30.10 = 4.053281
Latecny 30.11 = 4.053577
Latecny 30.12 = 4.053872
Latecny 30.13 = 4.054168
Latecny 30.14 = 4.054464
Latecny 30.15 = 4.054759
Latecny 30.16 = 4.055055
Latecny 30.17 = 4.055351
Latecny 30.18 = 4.055646
Latecny 30.19 = 4.055942
Latecny 30.20 = 4.056237
Latecny 30.21 = 4.056533
Latecny 30.22 = 4.056829
Latecny 30.23 = 4.057124
Latecny 30.24 = 4.057420
Latecny 30.25 = 4.057716
Latecny 30.26 = 4.058011
Latecny 30.27 = 4.058307
Latecny 30.28 = 4.058603
Latecny 30.29 = 4.058898
Latecny 30.30 = 4.059194
Latecny 30.31 = 4.059490
Latecny 30.32 = 4.059785
Latecny 30.33 = 4.060081
Latecny 30.34 = 4.060376
Latecny 30.35 = 4.060672
Latecny 30.36 = 4.060968
Latecny 30.37 = 4.061263
Latecny 30.38 = 4.061559
Latecny 30.39 = 4.061855
Latecny 30.40 = 4.062150
Latecny 30.41 = 4.062446
Latecny 30.42 = 4.062742
Latecny 30.43 = 4.063037
Latecny 30.44 = 4.063333
Latecny 30.45 = 4.063629
Latecny 30.46 = 4.063924
Latecny 30.47 = 4.064220
Latecny 30.48 = 4.064515
Latecny 30.49 = 4.064811
Latecny 30.50 = 4.065107
Latecny 30.51 = 4.065402
Latecny 30.52 = 4.065698
Latecny 30.53 = 4.065994
Latecny 30.54 = 4.066289
Latecny 30.55 = 4.066585
Latecny 30.56 = 4.066881
Latecny 30.57 = 4.067176
Latecny 30.58 = 4.067472
Latecny 30.59 = 4.067768
Latecny 30.60 = 4.068063
Latecny 30.61 = 4.068359
Latecny 30.62 = 4.068654
Latecny 30.63 = 4.068950
Latecny 30.64 = 4.069246
Latecny 30.65 = 4.069541
Latecny 30.66 = 4.069837
Latecny 30.67 = 4.070133
Latecny 30.68 = 4.070428
Latecny 30.69 = 4.070724
Latecny 30.70 = 4.071020
Latecny 30.71 = 4.071315
Latecny 30.72 = 4.071611
Latecny 30.73 = 4.071907
Latecny 30.74 = 4.072202
Latecny 30.75 = 4.072498
